8233,staff,even sent someone to the room with a gift for her
8234,Room service,exceptional
8235,stay,incredible
8236,Everything,perfect
8237,We,spoilt her rotten
8238,We,treated her like a princess.
8239,staff,couldn’t do enough for you .
8240,road noise,no
8241,Room,quiet
8242,we,Easy
8243,we,clean
8244,bed,comfortable
8245,we,didn't book the hotel for that reason
8246,we,excellent
8247,staff,helpful
8248,staff,professional
8249,view,wasn't great from the room
8250,We,absolutely loved our trip
8251,room,beautiful
8252,hotel,clean
8253,staff,could not do more for us
8254,trip,fantastic
8255,staff,friendliest
8256,staff,great
8257,We,will definitely be returning soon
8258,Location,Great
8259,staff,Really lovely
8260,staff,clean
8261,staff,comfortable
8262,location,excellent
8263,staff,quiet
8264,staff,spacious
8265,touch,lovely
8266,card,personalised
8267,Location,excellent
8268,rooms,clean
8269,Breakfast,great
8270,rooms,tidy
8271,Location,about a 2 minute walk from a high street with everything you need
8272,Staff,brilliant
8273,Location,perfect
8274,Staff,very accommodating
8275,they,left a lovely little birthday surprise
8276,Staff,so helpful
8277,100%,will be booking here again
8278,hotel,Fab
8279,service,very helpful
8280,I,Lovely
8281,I,couldn’t go out onto the balcony
8282,staff,so lovely
8283,I,super comfy
8284,staffs at the reception,amazing
8285,house keeper,didn’t Vacuum the room
8286,stardard,good
8287,house keeper,not bother to change beddings and vacuum
8288,house keeper,only made up the bed with stains
8289,Staff,Beautiful
8290,location,excellent
8291,bed,lovely
8292,bed,very comfy
8293,Staff,very helpful
8294,Everything about this hotel,excellent
8295,we,just brilliant
8296,Parking,limited
8297,we,managed
8298,staffs,amazing
8299,I,really enjoyed the breakfast
8300,We,clean
8301,toiletries,complimentary
8302,We,friendly
8303,location,great
8304,We,had a bathtub and a shower in our room
8305,bed,really comfortable
8306,Our bedroom,spacious
8307,navigating the tube network,that little bit easier
8308,location,very close to Earl's Court station
8309,breakfast,plentiful
8310,breakfast,tasty
8311,we,will be back to stay again in the very near future
8312,we,would definitely recommend this hotel
8313,staff,friendly
8314,room,in a very good condition
8315,staff,so helpful
8316,staff,so nice
8317,we,will be back
8318,staff,Lovely
8319,location,great
8320,staff members,friendly
8321,place,had a lovely atmosphere
8322,location,superb
8323,Location,perfect
8324,hotel,clean
8325,staff,had decorated our room
8326,staff,left chocolates for us
8327,hotel,modern
8328,staff,Very friendly
8329,staff,welcoming
8330,stay,brilliant
8331,breakfast,perfect
8332,breakfast,plentiful
8333,room,spacious
8334,bathroom,also had a bath and a shower
8335,room,clean and bright
8336,room,spacious
8337,hotel,Lovely
8338,room,Nice sized
8339,staff,Very cheerful
8340,walk in shower,good
8341,welcome,lovely
8342,place,Wonderful
8343,place,also nearby Stations
8344,staff,Lovely
8345,location,great
8346,reception staff,eventually resolved following a visit from a member of staff
8347,reception staff,excelled in their efforts to please
8348,room,smaller than anticipated
8349,room,very cosy with all the comforts and extras you would expect
8350,staff,absolutely AMAZING
8351,staff,incredible
8352,staff,so attentive
8353,location,3 minutes walk from Earls Court Tube station.
8354,location,Great
8355,hotel,Very clean
8356,hotel,quiet
8357,Room,not big enough
8358,We,extended our stay by 1 night whilst we were there
8359,We,loved it
8360,aircon,lovely
8361,We,offered us bottled water whenever we walked past reception
8362,staff,super friendly
8363,staff,willing to help
8364,breakfast buffet,had loads of choice
8365,breakfast buffet,hot
8366,staff,lovely
8367,staff,went out of there way to make sure our stay was amazing
8368,Customer service,outstanding
8369,Nothing,could have been better for us
8370,We,decided not to leave the room for a drink
8371,We,just wanted somewhere with a little luxory to sleep and be near central London
8372,bed,massive
8373,We,so comfortable
8374,Grand Park,ticked all the boxes
8375,hotel,Lovely
8376,staff,amazing
8377,We,Quiet
8378,location,So easy to get around and right near Earl’s Court station
8379,We,also surprised with some treats including chocolates and a small bottle of Merlot
8380,We,comfortable
8381,We,fantastic
8382,We,had to experiment with covering it up
8383,fire escape light above the door,lit up the whole room
8384,location,really good.
8385,our stay,so special.
8386,fire escape light above the door,very bright
8387,location,very bright and lit up the whole room
8388,They,went above and beyond to make this feel special for us
8389,bed,bigger
8390,road outside,could be noisey with people shouting at the bottom of the road
8391,road outside,not quite sure where
8392,staff,excellent
8393,service,good
8394,Dinner,nice
8395,rooms,clean
8396,entrance,lovely
8397,location,perfect
8398,staff,excellent
8399,Room,fantastic
8400,food,lovely
8401,staff,very friendly
8402,location,Excellent
8403,rooms,Lovely
8404,location,short walk to Earl’s Court station
8405,Staff on reception,very helpful
8406,rooms,very spacious
8407,hotel,beautiful
8408,whole experience,excellent
8409,bed,one of the most comfortable
8410,Hotel room,really nice
8411,Staff,very warm
8412,bed,"very warm, friendly and welcoming"
8413,Staff,So so friendly
8414,Staff,amazing.
8415,Food and service I. Restaurant,fantastic
8416,Staff,left a surprise in the room for my daughter.
8417,staff,extremely helpful
8418,location,very convenient
8419,staff,welcoming
8420,i,Exceeded my expectations
8421,staff,amazing
8422,i,definitely wasn't expecting anything like it
8423,10/10,would definitely come again and recommend to others
8424,location,Perfect
8425,location,couple of minutes walk from the nearest underground park right on the Piccadilly line
8426,stay,lovely
8427,Staff,made to feel really welcome
8428,Staff,very friendly.
8429,stay,will be back again
8430,fab staff,So well located
8431,staff,accommodating
8432,staff,beautifully clean
8433,staff,exceptionally friendly
8434,hotel,fantastic
8435,staff,nothing was too much trouble
8436,Food,wasn’t available after hours.
8437,Everything,perfect
8438,welcome,amazing
8439,bed,comfiest
8440,staff,couldn’t have been more welcoming and accommodating throughout our whole stay
8441,room,so lovely
8442,Staff,great
8443,Tube station,only 2 minutes walk from hotel
8444,manager,very helpful
8445,Service,with a smile
8446,Staff,amazing
8447,staff,absolutely amazing
8448,hotel,so clean
8449,hotel,so comfortable
8450,"Morons,hidan and Mira",went out of there way to make our anniversary amazing
8451,We,will be back
8452,staff,attentive
8453,my room,connected to another room
8454,it,quite noisy at night
8455,staff,very exceptional
8456,location,Ideal
8457,air con,very important
8458,upgrade,complimentary
8459,breakfast,free
8460,location,great
8461,first room,lovely
8462,Everything,perfect
8463,they,quickly solved the problem
8464,my second room,spotless
8465,beds,very comfortable
8466,room,excellent
8467,stay,really lovely
8468,staff,where so friendly
8469,Staff,excellent
8470,Staff,made anniversary very special
8471,location,great
8472,I,amazing
8473,I,gives you free water
8474,staff,only too happy to assist you
8475,I,talk to you with respect
8476,information,Conflicting
8477,reception,apologised for the inconvenience
8478,we,unnecessarily dined out
8479,reception,would have clarified what was available
8480,staff. A man called Arfan Karina management,absolutely delightful
8481,staff,friendly
8482,staff,went above and beyond for my partners birthday
8483,Room,clean
8484,staff,so so nice
8485,Mira,so sweet
8486,location,very good
8487,staff,very helpful
8488,staff,Very professional
8489,I,Amazing
8490,staff,fabulous
8491,rates per room,good
8492,Karina at the front desk,made sure everything was 110% for our stay
8493,Karina at the front desk,professional
8494,I,thank you
8495,Karina at the front desk,very well manored
8496,Everything,nothing to complain about
8497,Location,only 5 mins walk from Earls Court Tube and only 4 stops from London Victoria.
8498,Location,perfect
8499,Everything,spot on
8500,Staff,superb
8501,breakfast,very good
8502,Location,with plenty of choice.
8503,I,amazing
8504,rooms,clean
8505,I,highly recommend this hotel for anyone visiting here
8506,rooms,very comfortable
8507,facilities,excellent
8508,staff,made us feel like royalty
8509,nothing,too much trouble
8510,Bed,very comfortable
8511,stay,very enjoyable
8512,staff,very polite
8513,staff,Very friendly
8514,staff,clean
8515,staff,very comfortable
8516,They,made our anniversary very pleasant
8517,our anniversary,very pleasant
8518,staff,exactly location
8519,Everything about the property,perfect
8520,It,amazing
8521,room size,great
8522,Myself and my bestie,had the best stay here
8523,They,helpful
8524,They,let us keep our bags there after check out for no extra charge
8525,decor,lovely
8526,room size,really clean
8527,staff,so kind
8528,staff,excellent
8529,Location,good
8530,Room,Quiet
8531,Toiletries,comfortable
8532,location,didn't hear any noise from outside even with the windows open
8533,location,good
8534,Toiletries,provided
8535,Room,very comfy
8536,man on night shift,brilliant
8537,receptionist,excellent
8538,I,amazing.
8539,I,even offer us a cut for our son
8540,I,even upgraded our room
8541,Staff,friendly welcoming
8542,I,will  give them 5  🌟 for the whole service.
8543,hotel,Great
8544,We,given an upgrade
8545,price,good
8546,queen bed,very comfortable
8547,We,very welcoming .
8548,staff,extremely accommodating for our needs
8549,staff,great
8550,bathroom,comfortable quality
8551,4 star hotelThe third upgrade room,high quality
8552,Room,large
8553,4 star hotelThe third upgrade room,much better
8554,4 star hotelThe third upgrade room,poor
8555,Room,very small
8556,Room,with many chips in the woodwork
8557,Staff,extremely clean
8558,Staff,extremely helpful
8559,location,great
8560,staff,Great
8561,beer on tap,No
8562,location,Great
8563,staff,friendly
8564,staff,helpful
8565,room,amazing
8566,I,liked everything
8567,Staff,so helpful
8568,bed,very comfortable
8569,staff,amazing
8570,Room,comfy
8571,Everything,amazing
8572,Staff,Went above and beyond for our stay
8573,Staff,excellent.
8574,I,absolutely amazing
8575,I,beautiful
8576,I,decorated our room at no extra charge
8577,staff,accommodating
8578,staff,very friendly
8579,location,Great
8580,rooms,lovely
8581,staff,so helpful
8582,we,so helpful and polite.
8583,Everything,spot on
8584,staff,Very friendly
8585,staff,nice
8586,room,spacious
8587,window,broken
8588,I,could had change my reservation in time.
8589,I,didn't have time to complain
8590,they,informed me better
8591,ny small things,missing for an high service
8592,toilet brush,no
8593,they,send us to the Chilworth London Paddington.
8594,view,send us to the Chilworth London Paddington.First of all it wasn't a 5 star
8595,room,small
8596,room,super nice and warm
8597,view,very poor
8598,deals,excellent
8599,I,have stayed here many times
8600,staff,super efficient
8601,rooms,very comfortable
8602,food,amazing
8603,hotel,beyond clean
8604,hotel,fantastic
8605,saff,the best
8606,i,No
8607,i,cozy
8608,appliances,in top shape
8609,i,made do with BBC and ITV
8610,i,well illuminated
8611,staff,carrying our luggage and opening doors
8612,staff,so helpful with everything
8613,staff,very well mannered and polite
8614,They,accommodated early checking
8615,They,very friendly
8616,Mariana,a Star.
8617,locationalways,enjoy staying
8618,staff,fantastic
8619,facilities,very good
8620,Hotel,Lovely
8621,Staff,amazing
8622,location,excellent
8623,room,bright
8624,we,certainly be staying here again
8625,room,clean
8626,I,definitely recommend this hotel
8627,shower,fab powerful
8628,breakfast,high quality
8629,sausages,particularly nice
8630,we,picked up our left luggage at the end of our stay
8631,eggs,really fluffy
8632,staff,second to none
8633,bedding,soft
8634,I,treated exceptionally well
8635,breakfast,varied
8636,my daughter,was made to feel very special by Nini and Mariana
8637,my daughter,with a lovely little gift
8638,Staff,Wonderful
8639,Everything,exceptional
8640,service,second to none
8641,my husbands birthday,so lovely
8642,Staff,went out of their way to make my husbands birthday so lovely
8643,I,a little came saying Congratulations
8644,I,completely spontaneous
8645,I,had good luck messages
8646,staff,wonderful
8647,Room,cleaned
8648,Nothing,excellent
8649,Room,extra ordinary
8650,Nothing,feels missing
8651,hotel,managed
8652,hotel,"offered drinks, Cafe's and cakes all day long."
8653,Receptionist,offered help for everything we need
8654,hotel,very clean
8655,restaurant,Halal
8656,Location,only 5 mins to Picadilly and district line underground station.
8657,Staff,very helpful
8658,Wifi,very stable
8659,location,Good
8660,location,not great
8661,room layout,not great noisy in morning with cleaning  in corridor
8662,bar area,not really suitable for sitting to relax
8663,location,not really suitable for sitting to relax and have a drink
8664,breakfast,ok.
8665,service,Excellent
8666,service,surround the birthday of my girlfriend
8667,It,so close to a tube station
8668,room,clean
8669,staff,friendly
8670,room,very comfortable
8671,location,Great
8672,staff,good efficient
8673,English breakfast,proper
8674,staff,couldn’t do enough
8675,staff,friendly
8676,bar area,not part of the restaurant
8677,rain,really love the location and quality of service
8678,staff,great
8679,rooms,really comfortable
8680,staff,very personable
8681,I,absolutely fantastic
8682,I,amazing
8683,strawberries and wine,complimentary
8684,staff,go out of their way to do that for us
8685,I,lost for words
8686,I,not expecting that answer
8687,surprise,so overwhelming
8688,Me and my partner,stayed for Valentine day/ weekend.
8689,surprise,truly fantastic
8690,staff,write a note to us
8691,I’ll definitely be returning.. Nothing it,amazing
8692,room,beautiful decorated
8693,manager,let us checkout an hour later than usual
8694,manager,recommend this hotel
8695,"Karina, Mira and Yesus",very lovely
8696,manager,very nice
8697,We,Great
8698,We,So amazing
8699,Staff,accommodating
8700,Jesus and the front desk staff,exceptional
8701,Staff,exceptionally friendly
8702,Staff,made our anniversary more than amazing
8703,We,"welcomed with room decorations, a bottle of wine and red velvet dessert"
8704,rooms,Excellent
8705,everything,great
8706,Everyone,made sure I liked my room
8707,Everyone,very welcoming
8708,Everyone,was offered champagne
8709,they,amazing
8710,I,brilliant
8711,breakfast,"had placed on the bed balloons, chocolates, a card and a Happy B'Day 60 in petals on the bed along with a complimentary"
8712,I,have to admit I will be another
8713,staff,praised the hotel
8714,they,so helpful
8715,rooms,spotless
8716,reviews,very good.
8717,We,will be back ourselves.
8718,self service,with lots of variety
8719,staff,Efficient
8720,staff,Very comfortable
8721,breakfast,excellent
8722,staff,pleasant
8723,staff,Smiley
8724,staff,friendly
8725,staff,Great
8726,staff,close to restaurants and underground
8727,staff,extremely helpful
8728,We,returned  from the theatre to find birthday cake chocolates etc in our room
8729,touch,very personal
8730,staff,amazing
8731,decor,great
8732,decor,very clean
8733,location,Great
8734,stay,Perfect
8735,10/10,amazing
8736,staff,nicest
8737,they,Comfy
8738,they,also promised a free breakfast
8739,windows,hated that room
8740,ill,have to ask not to put me in the basement
8741,windows,no
8742,bed,very clean
8743,they,very nice
8744,they,wasnt happy about that
8745,staff,Very friendly
8746,location,also great
8747,staff,Great
8748,staff,great
8749,location,Great
8750,rooms,clean
8751,location,friendly
8752,location,excellent
8753,location,Great
8754,Staff,clean
8755,Staff,couldn’t have been more helpful
8756,they,made sure I was on an upper floor
8757,room on the ground floor,must have been next to the laundry room
8758,they,upgraded me to a superior room on my next visit
8759,room on the ground floor,very noisy for a light sleeper like me
8760,staff,amazing
8761,service,Unrivalled
8762,room,decorated
8763,Staff,went to extra lengths for my partners birthday
8764,I,didn’t want to leave
8765,Staff,couldn’t do enough
8766,Staff,great
8767,room,big
8768,room,excellentSupply of bottled water
8769,room,nice
8770,everydayLocation,very goodWill
8771,location,Great
8772,location,Lovely
8773,location,a few minutes walk from the tube station
8774,location,large
8775,Staff,very helpful
8776,location,very helpful and friendly
8777,we,would reccomened this hotel
8778,room,clean
8779,room,comfortable
8780,buffet breakfast,delicious
8781,staff,exceptional
8782,location,fantastic
8783,staff,friendly
8784,staff,professional
8785,location,so easy to get around
8786,staff,so easy to get around.
8787,location,Very good
8788,location,neatly presented
8789,location,showed through out the hotel
8790,they,Clean
8791,they,did everything to make us comfortable
8792,they,gave us tips to where to find better places to find everything we need it
8793,we,had a issue with our luggage in the airport
8794,Hotel,less than 2min from the Tube station
8795,we,modern
8796,staff,really great specially Mariana and Mira
8797,we,tried to help us all the way
8798,doormen,all so very sweet and helpful
8799,staff,arranged for a wonderful bday for my little boy
8800,detail,caringly chosen
8801,staff,so helpful
8802,detail,thoughtful
8803,restaurants,Good
8804,location,Super amazing
8805,location,allows you to get everywhere on the underground
8806,area in kensington,amazing
8807,Hotel,clean
8808,location,right down the street from earls court station
8809,staff,excellent
8810,staff,extremely accommodating
8811,rooms,well appointed
8812,find,great
8813,they,had thought of everything
8814,staff,helpful
8815,staff,polite
8816,they,professional
8817,it,so was easy for us to get around
8818,room,spotless
8819,I,would recomend to anyone
8820,I,would stay here again
8821,locationgreat customer service,great
8822,hotel,amazing
8823,they,made the room special for my partners birthday
8824,price,great
8825,our,regular choice for London
8826,stay,very convenient
8827,location,Convenient
8828,staff,great
8829,location,lovely
8830,location,quiet
8831,room,wasn't too hot
8832,staff,Very good
8833,staffs,really nice
8834,It,very clean
8835,staff,Super friendly
8836,staff,ensured we had an easy access shower as my partners mobility was hindered.
8837,My partner,recovering from an op
8838,it,very clean
8839,it,very comfortable
8840,bathroom,lovely
8841,room,lovely big
8842,Hotel,really clean
8843,Staff,really helpful
8844,Staff,super friendly
8845,rest of the staff,always smiling
8846,Everybody from the doormen to the reception,always smiling and helpful
8847,It,would have been nice with a little more shelf space
8848,Nothing,Perfect
8849,cake,complimentary
8850,towels,soft
8851,towels,with rose petals scattered on the bed
8852,birthday cake,with rose petals scattered on the bed.
8853,staff,Exceptionally clean
8854,location,great
8855,staff,very friendly
8856,staff,Lovely
8857,room,comfortable
8858,room,quiet
8859,room,very clean
8860,welcome,warm
8861,rooms,Clean
8862,rooms,"Close to the Earl’s Court Metro station and many nearby coffee shops, restaurants and pubs"
8863,bedding,fine
8864,rooms,well appointed
8865,staff,so friendly
8866,hotel,stunning
8867,Hair dryer,dirty
8868,location,in the centre of everything you can ask for
8869,Hair dryer,was changed for us an hour later as we requested
8870,they,couldn’t help us enough
8871,I,definitely recommend this hotel to anyone
8872,All the staff,went above &amp; beyond to make our stay special.
8873,I,will be coming back in the future
8874,breakfast,Good
8875,breakfast,could have been bigger
8876,I,"had everything you could possibly need including an iron,Ironing board, hairdryer, kettle with tea, coffee and biscuits and a microwave"
8877,I,have paid a fortune for hotels in London before
8878,room,huge for a London hotel
8879,I,really felt like nothing would be too much trouble
8880,I,so lovely and helpful
8881,room,spotlessly clean
8882,Bathroom space,a little tight
8883,staff,amazing
8884,staff,so accomodating
8885,staff,will do anything to go an extra mile.
8886,everything,always perfect
8887,room,Fantastic
8888,staff,decorated the room for us
8889,staff,made it very special
8890,soap in the bathroom,no
8891,room,very clean
8892,room,Lovely
8893,cooked breakfast,rather cold
8894,location,Great
8895,location,close to a tube station
8896,room,spacious
8897,bathroom,"not suitable for a disabled, one leg person."
8898,location,Great
8899,staff,friendly
8900,staff,very welcoming
8901,location,Great
8902,service,excellent
8903,I,definitelly be back again
8904,stay,great
8905,They,never disappoint
8906,staff,Friendly
8907,Location,Great
8908,staff at the cafe for the included breakfast,extremely unhelpful
8909,Everything,great
8910,staff at the cafe for the included breakfast,rude
8911,Staff,very pleasant
8912,room,Nice
8913,staff,helpful
8914,staff,very friendly
8915,freshly cooked eggs,a bonus
8916,Staff,excellent
8917,view from room,obscured by scaffolding
8918,specialBreakfast,very very good
8919,Staff,went out of their way to make it
8920,specialBreakfast,with great choices
8921,I,love the breakfast
8922,We,not able to catch breakfast for 2 days
8923,location,great
8924,location,convenient
8925,room,with no window
8926,Location,downgraded instead of upgraded
8927,Location,lower in level and smelled.
8928,breakfast,very poor
8929,room,close to public transport
8930,location,great
8931,room,tiny
8932,Location,fine
8933,I,had not given the required 24 hour notice
8934,we,had to leave on the morning of the 3rd day without staying the 3rd night.
8935,Park Grand Reservations,have refused to do so
8936,I,have spoken to reservations on the phone
8937,My partner,suddenly taken ill on the 2nd day
8938,attitude,very friendly
8939,staff,very helpful
8940,bed,comfy enough
8941,staff,disgusting
8942,staff,falling over each other doing nothing
8943,blackout curtains,great
8944,staff,sticky
8945,staff,too many
8946,manager Giles,a pleasant guy
8947,place,a tip.
8948,our room,at best been given a cursory once over
8949,we,either has problems recruiting good staff or is incapable of getting the best out of the existing staff
8950,passage carpets,filthy
8951,we,had engaged the service light befo
8952,bed cover,had simply been pulled straight without the linen underneath having been straightened
8953,Cleaning,poor to non existent
8954,cleaner,sent to the room while we vacated for at least an hour.
8955,room,simply been pulled straight without the linen underneath having been straightened
8956,wet towels,displayed as if they had been replaced
8957,further complaint,finally saw the job done properly
8958,paper,had not been cleared away
8959,wet towels,had simply been rolled up
8960,cleaners,had until 16h00 each day to attend to the rooms
8961,entire procedure,repeated as if on Ground Hog Day
8962,paper,sweet
8963,dining room space for breakfast,woefully inadequate
8964,we,so laboured is its functioning
8965,piece of paper which was on the floor of the lift on our arrival,still there  undisturbed 4 days later
8966,we,used it for the last time yesterday
8967,lift,was not once cleaned during our 4 day stay
8968,subterranean rooms,clean
8969,subterranean rooms,modern
8970,location,best
8971,We,even had to pay £31 quid for the breakfast even though it was cold
8972,reception,far too small
8973,reception,just full of suitcases
8974,I,undercooked
8975,breakfast,very poor cold
8976,We,weren’t able to check in till 3 o clock
8977,I,wouldn’t class as a 4 star hotel
8978,room,clean
8979,Staff at the front desk,dealt with our queries in a swift manner
8980,location,felt like a safe place to stay
8981,Staff at the front desk,friendly
8982,location,great
8983,location,piled up on the counter at the back of the room
8984,location,understaffed
8985,location,very close to the Tube
8986,location,very easy to wander around
8987,location,very quiet despite facing the street
8988,Breakfast,wasn't great
8989,Dishes and glasses,were left for quite a while on empty tables
8990,coffee,awful
8991,we,could request certain things like a type of egg for example
8992,hotel,definitely needs some sprucing up
8993,coffee,like the texture of treacle
8994,we,saw other guests do this
8995,breakfast,very basic
8996,breakfast,wasn't communicated to us
8997,furniture,No
8998,hotel,clean
8999,air-conditioning unit,even though it was turned off
9000,My colleague,had to request a move.
9001,hotel,in desperate need of refurbishment
9002,Staff,lovely
9003,room,not a deluxe
9004,My room,not great
9005,furniture,old
9006,furniture,very tired
9007,service at breakfast,bad
9008,room,very small
9009,location,dirty.
9010,bath towels,fraying
9011,location,no
9012,our room,absolutely vile
9013,hotel,apparently 4 star
9014,I,booked this for my partners birthday expecting a really lovely hotel
9015,I,certainly wouldn’t recommend it.
9016,window,dead
9017,table,dirty
9018,I,have all the photos of the dirt etc
9019,I,look forward to hearing from you
9020,I,offered me a complimentary nights stay
9021,window,opened to a brick wall
9022,window,refuse to even reimburse half of the stay
9023,I,still expect the hotel to come to a resolution with me on this
9024,welcome area,the only clean thing about the property
9025,I,throughly disappoint
9026,I,underground
9027,our room,absolutely vile
9028,hotel,apparently 4 star
9029,I,booked this for my partners birthday expecting a really lovely hotel
9030,I,certainly wouldn’t recommend it
9031,window,dead
9032,table,dirty
9033,I,have all the photos of the dirt etc
9034,I,have shared them with booking.com.
9035,I,look forward to hearing from you
9036,I,offered me a complimentary nights stay
9037,window,opened to a brick wall
9038,table,refuse to even reimburse half of the stay
9039,I,still expect the hotel to come to a resolution with me on this
9040,welcome area,the only clean thing about the property
9041,I,throughly disappoint
9042,I,underground
9043,stair,down
9044,personnel,nice
9045,we,would never have booked the hotel
9046,room,Dirty
9047,I,asked about changing
9048,room,dusty
9049,they,had no other options
9050,I,had no windows
9051,I,smelled of damp
9052,room,stains on sheets and towels
9053,I,very dark
9054,breakfast,damp
9055,bedding,felt damp
9056,underground rooms,an impertinence
9057,Everything,fairly worn down
9058,pictures,look much better than the hotel actually is.
9059,hotel,Normal
9060,we,came back after a long day
9061,our room,not cleaned the second day
9062,hotel,nothing special
9063,we,removed everything to easy the cleaning
9064,attending staff,brilliant
9065,fruit or biscuits,No
9066,window,Wasn't a luxury
9067,My room,left unlocked after being serviced for 10+ hours
9068,noise,coming from part of the ceiling in the room randomly every 15mins stopping from sleeping
9069,beds,joined together instead of a double bed
9070,noise,loud
9071,hotel,Beautiful
9072,people,lovely
9073,bathroom,OK
9074,toilet area,a little snug
9075,we,below ground
9076,we,below ground level
9077,lobby,clean
9078,staff,couldn't do enough for us
9079,hotel,fairly central
9080,stay,fine
9081,I,gave us our room key
9082,hotel,ideally located close to the tube
9083,lobby,tidy
9084,staff,very courteous
9085,we,were shown to our room
9086,room,with a double bed
9087,I,with coffee and pastries available
9088,I,would ask where your room is
9089,location,good
9090,staff,weren’t helpful in certain situations
9091,carpet,Dirty
9092,finishings,Shabby
9093,coat hangers,broken
9094,carpet,hasn't been cleaned in years.
9095,Staff,helpful
9096,Location,perfect for west and central areas
9097,Staff,very pleasant
9098,staff,fantastic
9099,towels,like sandpaper
9100,bed,uncomfortable
9101,location,decent
9102,rooms,did not get cleaned on daily basis
9103,beds,small
9104,toilets,very small
9105,breakfast choice,Poor
9106,Bar,hardly open
9107,communal areas,just as bad.
9108,Nobody,offered us tea/coffee or explained layout
9109,Cleanliness of room,poor
9110,window,10ft in the air
9111,bed,against a wall
9112,place,attached to the hotel
9113,fire hose,blocked with mattresses being stored
9114,bed,chaotic
9115,bed,dark
9116,sheets,didn't fit the bed
9117,lights,didn't work properly
9118,upper floor,far better
9119,shower,flooded
9120,downstairs room,like a dungeon
9121,place,like a dungeon.
9122,single continental quilt,put into a king size cover
9123,downstairs room,shouldn't have been in use
9124,towels,still dirty
9125,place,total shambles
9126,place,very good
9127,location,couldn’t do enough for you
9128,location,perfect
9129,repair workmanship,very poor
9130,lady who checked us,had us disappointed from the off
9131,room,let in no light at all
9132,lady who checked us,not welcoming in the slightest
9133,reception staff,standing chatting to each other leaving us waiting
9134,other staff we met over the weekend,very nice
9135,room,would not return here
9136,£160,additional
9137,fridge,did not work
9138,I,have emailed about
9139,ordinary tea,just green and flavoured
9140,ordinary tea,no
9141,I,no reply as or yet
9142,sachets of coffee/sugar I used,not replenished
9143,they,Too expensive for what you get
9144,they,Unacceptable
9145,Breakfast,disappointing
9146,they,do not have espresso in a 4 star hotel
9147,Breakfast,not that great
9148,room SIZE,good
9149,one,help me with my bags into hotel
9150,I,help me with my bags into hotel.
9151,staff,smoking/having a laugh
9152,blinds,don’t work
9153,we,had no idea about it
9154,we,had no idea about until in a towel after a shower
9155,carpets,not great
9156,room,okay sized
9157,carpets,stained
9158,Location,good.
9159,Our room,in the lower ground floor
9160,Our room,so didn’t have a window with any view
9161,noise from the bathroom,Terrible
9162,1am staff member,came
9163,I,couldn’t work out why it was happening.
9164,location,good.
9165,rooms,did not appear to be the same as in the photos
9166,air conditioning,didn’t work
9167,experience,disappointing
9168,staff,couldn’t be any more helpful
9169,hotel,does look like the pictures.
9170,hotel,does not look like the pictures
9171,breakfast,good
9172,Our first room,had a hole in the wall
9173,they,so nice
9174,they,then moved to made banging noises all night in the bathroom
9175,second room,tired to cover up with a curtain
9176,breakfast,Poor
9177,other guests,loud
9178,Room,not always cleaned well or restocked properly
9179,my complaint,not taken seriously
9180,Room,very loud
9181,I,always getting some story or other
9182,they,arrived at your property and booked in from the moment she gets to Ty
9183,I,call to get an update
9184,they,could find my confirmation or reservations number
9185,they,don't know why it has been done
9186,housekeeper,should have done it
9187,Park Grand,the perfect place
9188,they,dn't have breakfast
9189,they,leave the hotel very early this morning
9190,she,should have opened that door and been surprised by what was on the inside
9191,my sister,was asked to leave the room
9192,housekeeper,went and decorated the room
9193,her stay,more hassle than anything else
9194,location,Decent
9195,rooms,Very small
9196,I,not one to shy away from carrying things
9197,rooms,regularly cleaned
9198,I,usually only do 1 trip from the car into my house when I go grocery shopping
9199,I,would’ve been nice to at least have one employee open the door for us
9200,ventilation,no
9201,Room,dark
9202,rooms,definitely not DELUX.
9203,Stairs up to reception,dirty
9204,Room,looked out onto a wall
9205,rooms,most unpleasant
9206,Staff,pleasant
9207,Staff,polite
9208,Breakfast,very poor.
9209,route to the room,incurred several staircases both up and down
9210,location,poor
9211,location,difficult to access
9212,location,felt cheap
9213,location,ideal for our needs
9214,location,not a four star hotel
9215,bathroom,strange
9216,area,close to the subway and restaurants
9217,area,nice
9218,I,slipped and hurt myself
9219,tubs,slippery
9220,I,asked if the room had a window
9221,I,guided up stairs and along several corridors and down some more stairs
9222,I,much nicer than the original one allocated to me
9223,I,quickly allocated a different room with a window that opened but also in the basement
9224,I,was told it did
9225,I,awful
9226,furnishings,dated
9227,I,decided against it
9228,dining room,dreary
9229,bed,elt of damp
9230,bed,filthy
9231,my room,not in the main part of the hotel
9232,experience,pretty terrible
9233,room,smelt of damp
9234,pillows,terrible
9235,bed,uncomfortable
9236,I,very obvious
9237,condition of the decor,visibly worse
9238,I,woke me up every time someone opened and closed it
9239,furnishings,worn
9240,Staff,not  trained to find solutions
9241,Staff,to argue with customers
9242,Location,clean
9243,Double rooms,could barely walk around the bed
9244,Staff,never said hello or smiled at us the whole time we were there
9245,Double rooms,tiny
9246,Staff,very unfriendly
9247,window,blind
9248,breakfast,bored
9249,location. some of the room,literally on the basement
9250,location. some of the room,not natural light at all.
9251,breakfast,poor
9252,location. some of the room,with blind window
9253,ROOM,HAS NO WINDOWS
9254,photos of the room,misleading
9255,Location,A little overpriced
